,Reported_Date,Zip Code,DVFlag,Latitude,Longitude
20028,4/18/2020,64134,Y,38.928206,-94.49832
20093,5/17/2020,64134,Y,38.928206,-94.49832
20191,3/23/2020,64134,Y,38.928206,-94.49832
20239,5/14/2020,64134,Y,38.928206,-94.49832
20321,4/26/2020,64134,Y,38.928206,-94.49832
20354,3/22/2020,64134,Y,38.928206,-94.49832
20428,4/19/2020,64134,Y,38.928206,-94.49832
20451,4/4/2020,64134,Y,38.928206,-94.49832
20481,4/14/2020,64134,Y,38.928206,-94.49832
20568,4/8/2020,64134,Y,38.928206,-94.49832
20678,5/14/2020,64134,Y,38.928206,-94.49832
20692,5/4/2020,64134,Y,38.928206,-94.49832
20777,5/11/2020,64134,Y,38.928206,-94.49832
20833,4/19/2020,64134,Y,38.928206,-94.49832
20950,4/10/2020,64134,Y,38.928206,-94.49832
21196,3/10/2020,64134,Y,38.928206,-94.49832
21429,4/25/2020,64134,Y,38.928206,-94.49832
21460,4/23/2020,64134,Y,38.928206,-94.49832
21563,4/12/2020,64134,Y,38.928206,-94.49832
21610,3/21/2020,64134,Y,38.928206,-94.49832
21612,4/23/2020,64134,Y,38.928206,-94.49832
21917,4/12/2020,64134,Y,38.928206,-94.49832
22031,4/20/2020,64134,Y,38.928206,-94.49832
22196,4/8/2020,64134,Y,38.928206,-94.49832
22369,4/11/2020,64134,Y,38.928206,-94.49832
22454,4/7/2020,64134,Y,38.928206,-94.49832
22475,4/25/2020,64134,Y,38.928206,-94.49832
22487,3/18/2020,64134,Y,38.928206,-94.49832
22620,3/17/2020,64134,Y,38.928206,-94.49832
22738,3/24/2020,64134,Y,38.928206,-94.49832
22743,5/14/2020,64134,Y,38.928206,-94.49832
22762,4/26/2020,64134,Y,38.928206,-94.49832
22859,3/20/2020,64134,Y,38.928206,-94.49832
23035,3/23/2020,64134,Y,38.928206,-94.49832
23064,3/23/2020,64134,Y,38.928206,-94.49832
23162,5/13/2020,64134,Y,38.928206,-94.49832
23316,3/15/2020,64134,Y,38.928206,-94.49832
23449,4/26/2020,64134,Y,38.928206,-94.49832
23473,4/4/2020,64134,Y,38.928206,-94.49832
23533,4/6/2020,64134,Y,38.928206,-94.49832
23544,4/12/2020,64134,Y,38.928206,-94.49832
23550,5/9/2020,64134,Y,38.928206,-94.49832
23585,5/16/2020,64134,Y,38.928206,-94.49832
23591,3/27/2020,64134,Y,38.928206,-94.49832
23741,5/2/2020,64134,Y,38.928206,-94.49832
23797,3/9/2020,64134,Y,38.928206,-94.49832
23934,3/22/2020,64134,Y,38.928206,-94.49832
24044,5/4/2020,64134,Y,38.928206,-94.49832
24088,4/14/2020,64134,Y,38.928206,-94.49832
24210,5/17/2020,64134,Y,38.928206,-94.49832
24476,3/25/2020,64134,Y,38.928206,-94.49832
24516,4/10/2020,64134,Y,38.928206,-94.49832
24612,4/13/2020,64134,Y,38.928206,-94.49832
24707,3/19/2020,64134,Y,38.928206,-94.49832
24888,5/21/2020,64134,Y,38.928206,-94.49832
25048,5/18/2020,64134,Y,38.928206,-94.49832
25053,5/3/2020,64134,Y,38.928206,-94.49832
25416,3/17/2020,64134,Y,38.928206,-94.49832
25786,5/20/2020,64134,Y,38.928206,-94.49832
25914,3/14/2020,64134,Y,38.928206,-94.49832
25938,5/12/2020,64134,Y,38.928206,-94.49832
25945,4/10/2020,64134,Y,38.928206,-94.49832
26039,5/20/2020,64134,Y,38.928206,-94.49832
26061,5/6/2020,64134,Y,38.928206,-94.49832
26096,3/24/2020,64134,Y,38.928206,-94.49832
26119,5/11/2020,64134,Y,38.928206,-94.49832
26308,4/23/2020,64134,Y,38.928206,-94.49832
26444,5/5/2020,64134,Y,38.928206,-94.49832
26667,5/11/2020,64134,Y,38.928206,-94.49832
26686,5/18/2020,64134,Y,38.928206,-94.49832
26748,4/23/2020,64134,Y,38.928206,-94.49832
26793,4/25/2020,64134,Y,38.928206,-94.49832
26933,4/18/2020,64134,Y,38.928206,-94.49832
26946,5/5/2020,64134,Y,38.928206,-94.49832
26950,5/20/2020,64134,Y,38.928206,-94.49832
27027,5/14/2020,64134,Y,38.928206,-94.49832
27276,4/1/2020,64134,Y,38.928206,-94.49832
27279,4/23/2020,64134,Y,38.928206,-94.49832
27306,3/18/2020,64134,Y,38.928206,-94.49832
27549,5/20/2020,64134,Y,38.928206,-94.49832
27704,5/4/2020,64134,Y,38.928206,-94.49832
27743,4/4/2020,64134,Y,38.928206,-94.49832
27774,4/12/2020,64134,Y,38.928206,-94.49832
27944,5/2/2020,64134,Y,38.928206,-94.49832
28327,3/20/2020,64134,Y,38.928206,-94.49832
28349,3/23/2020,64134,Y,38.928206,-94.49832
28394,3/27/2020,64134,Y,38.928206,-94.49832
28409,5/7/2020,64134,Y,38.928206,-94.49832
28418,5/17/2020,64134,Y,38.928206,-94.49832
28473,4/25/2020,64134,Y,38.928206,-94.49832
28490,3/17/2020,64134,Y,38.928206,-94.49832
28601,3/17/2020,64134,Y,38.928206,-94.49832
28608,4/26/2020,64134,Y,38.928206,-94.49832
28626,3/9/2020,64134,Y,38.928206,-94.49832
28678,5/18/2020,64134,Y,38.928206,-94.49832
28837,4/13/2020,64134,Y,38.928206,-94.49832
28861,5/13/2020,64134,Y,38.928206,-94.49832
28931,4/14/2020,64134,Y,38.928206,-94.49832
29531,4/5/2020,64134,Y,38.928206,-94.49832
29533,5/11/2020,64134,Y,38.928206,-94.49832
29702,5/6/2020,64134,Y,38.928206,-94.49832
29776,3/30/2020,64134,Y,38.928206,-94.49832
29860,3/31/2020,64134,Y,38.928206,-94.49832
29869,5/3/2020,64134,Y,38.928206,-94.49832
29988,4/24/2020,64134,Y,38.928206,-94.49832
30208,5/3/2020,64134,Y,38.928206,-94.49832
30351,5/11/2020,64134,Y,38.928206,-94.49832
30406,4/30/2020,64134,Y,38.928206,-94.49832
30470,5/5/2020,64134,Y,38.928206,-94.49832
30484,5/13/2020,64134,Y,38.928206,-94.49832
30508,4/12/2020,64134,Y,38.928206,-94.49832
30560,3/25/2020,64134,Y,38.928206,-94.49832
30586,3/19/2020,64134,Y,38.928206,-94.49832
30635,5/20/2020,64134,Y,38.928206,-94.49832
30651,5/5/2020,64134,Y,38.928206,-94.49832
30691,4/6/2020,64134,Y,38.928206,-94.49832
30693,3/22/2020,64134,Y,38.928206,-94.49832
30847,4/1/2020,64134,Y,38.928206,-94.49832
30968,4/13/2020,64134,Y,38.928206,-94.49832
30992,3/29/2020,64134,Y,38.928206,-94.49832
31167,4/19/2020,64134,Y,38.928206,-94.49832
31297,5/12/2020,64134,Y,38.928206,-94.49832
31539,5/17/2020,64134,Y,38.928206,-94.49832
31724,5/5/2020,64134,Y,38.928206,-94.49832
31753,5/9/2020,64134,Y,38.928206,-94.49832
31865,4/10/2020,64134,Y,38.928206,-94.49832
32393,5/18/2020,64134,Y,38.928206,-94.49832
32433,4/14/2020,64134,Y,38.928206,-94.49832
32574,4/24/2020,64134,Y,38.928206,-94.49832
32651,3/20/2020,64134,Y,38.928206,-94.49832
32669,4/24/2020,64134,Y,38.928206,-94.49832
32712,5/10/2020,64134,Y,38.928206,-94.49832
32716,3/14/2020,64134,Y,38.928206,-94.49832
32781,4/18/2020,64134,Y,38.928206,-94.49832
32787,3/17/2020,64134,Y,38.928206,-94.49832
33160,4/4/2020,64134,Y,38.928206,-94.49832
33233,5/7/2020,64134,Y,38.928206,-94.49832
33328,4/18/2020,64134,Y,38.928206,-94.49832
33381,4/23/2020,64134,Y,38.928206,-94.49832
33670,5/13/2020,64134,Y,38.928206,-94.49832
33710,4/14/2020,64134,Y,38.928206,-94.49832
33754,4/18/2020,64134,Y,38.928206,-94.49832
33755,4/8/2020,64134,Y,38.928206,-94.49832
33948,4/5/2020,64134,Y,38.928206,-94.49832
33950,3/31/2020,64134,Y,38.928206,-94.49832
33978,4/26/2020,64134,Y,38.928206,-94.49832
34018,3/24/2020,64134,Y,38.928206,-94.49832
34053,5/20/2020,64134,Y,38.928206,-94.49832
34093,4/30/2020,64134,Y,38.928206,-94.49832
34123,5/13/2020,64134,Y,38.928206,-94.49832
34140,4/12/2020,64134,Y,38.928206,-94.49832
34148,3/17/2020,64134,Y,38.928206,-94.49832
34269,3/21/2020,64134,Y,38.928206,-94.49832
34270,4/23/2020,64134,Y,38.928206,-94.49832
34278,3/22/2020,64134,Y,38.928206,-94.49832
34285,4/8/2020,64134,Y,38.928206,-94.49832
34288,3/24/2020,64134,Y,38.928206,-94.49832
34366,5/12/2020,64134,Y,38.928206,-94.49832
34558,3/12/2020,64134,Y,38.928206,-94.49832
34652,4/23/2020,64134,Y,38.928206,-94.49832
34687,3/25/2020,64134,Y,38.928206,-94.49832
34699,4/19/2020,64134,Y,38.928206,-94.49832
34783,4/26/2020,64134,Y,38.928206,-94.49832
34789,4/24/2020,64134,Y,38.928206,-94.49832
35020,4/11/2020,64134,Y,38.928206,-94.49832
35156,4/25/2020,64134,Y,38.928206,-94.49832
35252,4/20/2020,64134,Y,38.928206,-94.49832
35577,3/29/2020,64134,Y,38.928206,-94.49832
35586,3/30/2020,64134,Y,38.928206,-94.49832
35873,4/12/2020,64134,Y,38.928206,-94.49832
36000,5/3/2020,64134,Y,38.928206,-94.49832
36095,3/10/2020,64134,Y,38.928206,-94.49832
36239,4/25/2020,64134,Y,38.928206,-94.49832
36248,3/23/2020,64134,Y,38.928206,-94.49832
36252,4/7/2020,64134,Y,38.928206,-94.49832
36258,3/12/2020,64134,Y,38.928206,-94.49832
36265,4/12/2020,64134,Y,38.928206,-94.49832
36382,7/17/2020,64134,Y,38.928206,-94.49832
36470,6/26/2020,64134,Y,38.928206,-94.49832
36483,6/24/2020,64134,Y,38.928206,-94.49832
36753,7/17/2020,64134,Y,38.928206,-94.49832
36772,6/20/2020,64134,Y,38.928206,-94.49832
36783,6/8/2020,64134,Y,38.928206,-94.49832
36795,6/21/2020,64134,Y,38.928206,-94.49832
36806,6/22/2020,64134,Y,38.928206,-94.49832
36820,6/18/2020,64134,Y,38.928206,-94.49832
36827,7/4/2020,64134,Y,38.928206,-94.49832
37002,7/6/2020,64134,Y,38.928206,-94.49832
37148,6/2/2020,64134,Y,38.928206,-94.49832
37155,5/27/2020,64134,Y,38.928206,-94.49832
37197,6/26/2020,64134,Y,38.928206,-94.49832
37506,6/10/2020,64134,Y,38.928206,-94.49832
37603,6/13/2020,64134,Y,38.928206,-94.49832
37605,6/1/2020,64134,Y,38.928206,-94.49832
37625,7/15/2020,64134,Y,38.928206,-94.49832
37747,6/22/2020,64134,Y,38.928206,-94.49832
37832,7/13/2020,64134,Y,38.928206,-94.49832
37937,6/9/2020,64134,Y,38.928206,-94.49832
37981,6/12/2020,64134,Y,38.928206,-94.49832
37986,7/4/2020,64134,Y,38.928206,-94.49832
38160,7/5/2020,64134,Y,38.928206,-94.49832
38168,6/13/2020,64134,Y,38.928206,-94.49832
38301,6/12/2020,64134,Y,38.928206,-94.49832
38483,6/2/2020,64134,Y,38.928206,-94.49832
38548,7/11/2020,64134,Y,38.928206,-94.49832
38564,7/8/2020,64134,Y,38.928206,-94.49832
38566,7/1/2020,64134,Y,38.928206,-94.49832
38669,5/25/2020,64134,Y,38.928206,-94.49832
38825,7/20/2020,64134,Y,38.928206,-94.49832
39069,6/4/2020,64134,Y,38.928206,-94.49832
39244,5/27/2020,64134,Y,38.928206,-94.49832
39247,7/19/2020,64134,Y,38.928206,-94.49832
39294,6/15/2020,64134,Y,38.928206,-94.49832
39314,6/20/2020,64134,Y,38.928206,-94.49832
39356,6/10/2020,64134,Y,38.928206,-94.49832
39399,7/18/2020,64134,Y,38.928206,-94.49832
39408,6/25/2020,64134,Y,38.928206,-94.49832
39601,7/13/2020,64134,Y,38.928206,-94.49832
39604,5/24/2020,64134,Y,38.928206,-94.49832
39738,7/4/2020,64134,Y,38.928206,-94.49832
39786,6/5/2020,64134,Y,38.928206,-94.49832
39813,7/11/2020,64134,Y,38.928206,-94.49832
39844,6/12/2020,64134,Y,38.928206,-94.49832
39993,7/16/2020,64134,Y,38.928206,-94.49832
40028,7/5/2020,64134,Y,38.928206,-94.49832
40087,7/20/2020,64134,Y,38.928206,-94.49832
40111,6/29/2020,64134,Y,38.928206,-94.49832
40164,7/20/2020,64134,Y,38.928206,-94.49832
40463,6/22/2020,64134,Y,38.928206,-94.49832
40538,5/28/2020,64134,Y,38.928206,-94.49832
40643,7/5/2020,64134,Y,38.928206,-94.49832
40894,6/18/2020,64134,Y,38.928206,-94.49832
40898,6/22/2020,64134,Y,38.928206,-94.49832
41163,7/15/2020,64134,Y,38.928206,-94.49832
41284,6/12/2020,64134,Y,38.928206,-94.49832
41379,6/20/2020,64134,Y,38.928206,-94.49832
41397,7/17/2020,64134,Y,38.928206,-94.49832
41407,6/21/2020,64134,Y,38.928206,-94.49832
41499,5/24/2020,64134,Y,38.928206,-94.49832
41564,7/13/2020,64134,Y,38.928206,-94.49832
41599,6/6/2020,64134,Y,38.928206,-94.49832
41807,7/14/2020,64134,Y,38.928206,-94.49832
41827,6/22/2020,64134,Y,38.928206,-94.49832
41839,7/13/2020,64134,Y,38.928206,-94.49832
41845,6/18/2020,64134,Y,38.928206,-94.49832
41888,5/31/2020,64134,Y,38.928206,-94.49832
41968,6/25/2020,64134,Y,38.928206,-94.49832
41970,6/8/2020,64134,Y,38.928206,-94.49832
41990,7/4/2020,64134,Y,38.928206,-94.49832
42088,7/15/2020,64134,Y,38.928206,-94.49832
42093,5/24/2020,64134,Y,38.928206,-94.49832
42103,6/10/2020,64134,Y,38.928206,-94.49832
42185,6/10/2020,64134,Y,38.928206,-94.49832
42286,7/4/2020,64134,Y,38.928206,-94.49832
42300,5/27/2020,64134,Y,38.928206,-94.49832
42395,7/7/2020,64134,Y,38.928206,-94.49832
42451,7/6/2020,64134,Y,38.928206,-94.49832
42484,7/15/2020,64134,Y,38.928206,-94.49832
42578,7/19/2020,64134,Y,38.928206,-94.49832
42579,7/15/2020,64134,Y,38.928206,-94.49832
42586,6/12/2020,64134,Y,38.928206,-94.49832
42794,6/13/2020,64134,Y,38.928206,-94.49832
42846,7/17/2020,64134,Y,38.928206,-94.49832
42850,6/30/2020,64134,Y,38.928206,-94.49832
42858,6/2/2020,64134,Y,38.928206,-94.49832
43033,7/4/2020,64134,Y,38.928206,-94.49832
43255,6/18/2020,64134,Y,38.928206,-94.49832
43296,6/18/2020,64134,Y,38.928206,-94.49832
43301,7/1/2020,64134,Y,38.928206,-94.49832
43328,7/4/2020,64134,Y,38.928206,-94.49832
43362,7/19/2020,64134,Y,38.928206,-94.49832
43496,5/24/2020,64134,Y,38.928206,-94.49832
43523,6/12/2020,64134,Y,38.928206,-94.49832
43552,7/18/2020,64134,Y,38.928206,-94.49832
43555,6/22/2020,64134,Y,38.928206,-94.49832
43593,7/20/2020,64134,Y,38.928206,-94.49832
43675,5/25/2020,64134,Y,38.928206,-94.49832
43753,7/5/2020,64134,Y,38.928206,-94.49832
43787,5/31/2020,64134,Y,38.928206,-94.49832
44059,7/11/2020,64134,Y,38.928206,-94.49832
44129,7/14/2020,64134,Y,38.928206,-94.49832
44371,7/20/2020,64134,Y,38.928206,-94.49832
44773,5/28/2020,64134,Y,38.928206,-94.49832
44990,6/4/2020,64134,Y,38.928206,-94.49832
45120,5/24/2020,64134,Y,38.928206,-94.49832
45157,6/5/2020,64134,Y,38.928206,-94.49832
45267,6/6/2020,64134,Y,38.928206,-94.49832
45500,7/7/2020,64134,Y,38.928206,-94.49832
45504,5/27/2020,64134,Y,38.928206,-94.49832
45606,6/8/2020,64134,Y,38.928206,-94.49832
45835,6/30/2020,64134,Y,38.928206,-94.49832
45844,6/2/2020,64134,Y,38.928206,-94.49832
45878,7/15/2020,64134,Y,38.928206,-94.49832
45914,7/4/2020,64134,Y,38.928206,-94.49832
45936,7/20/2020,64134,Y,38.928206,-94.49832
45953,7/20/2020,64134,Y,38.928206,-94.49832
46046,6/18/2020,64134,Y,38.928206,-94.49832
46419,5/25/2020,64134,Y,38.928206,-94.49832
46507,6/21/2020,64134,Y,38.928206,-94.49832
46776,7/15/2020,64134,Y,38.928206,-94.49832
46812,7/4/2020,64134,Y,38.928206,-94.49832
46831,6/27/2020,64134,Y,38.928206,-94.49832
46955,6/10/2020,64134,Y,38.928206,-94.49832
47218,6/15/2020,64134,Y,38.928206,-94.49832
47256,7/17/2020,64134,Y,38.928206,-94.49832
47397,7/4/2020,64134,Y,38.928206,-94.49832
47671,5/30/2020,64134,Y,38.928206,-94.49832
47740,7/14/2020,64134,Y,38.928206,-94.49832
47747,7/12/2020,64134,Y,38.928206,-94.49832
47859,5/25/2020,64134,Y,38.928206,-94.49832
47881,7/5/2020,64134,Y,38.928206,-94.49832
48438,6/20/2020,64134,Y,38.928206,-94.49832
48442,6/13/2020,64134,Y,38.928206,-94.49832
48552,5/28/2020,64134,Y,38.928206,-94.49832
48554,5/25/2020,64134,Y,38.928206,-94.49832
48690,6/13/2020,64134,Y,38.928206,-94.49832
48701,7/18/2020,64134,Y,38.928206,-94.49832
49029,6/5/2020,64134,Y,38.928206,-94.49832
49089,7/19/2020,64134,Y,38.928206,-94.49832
49165,6/10/2020,64134,Y,38.928206,-94.49832
49251,5/24/2020,64134,Y,38.928206,-94.49832
49286,7/15/2020,64134,Y,38.928206,-94.49832
49553,6/22/2020,64134,Y,38.928206,-94.49832
49737,7/20/2020,64134,Y,38.928206,-94.49832
49742,6/26/2020,64134,Y,38.928206,-94.49832
49800,7/16/2020,64134,Y,38.928206,-94.49832
49922,6/29/2020,64134,Y,38.928206,-94.49832
50148,6/27/2020,64134,Y,38.928206,-94.49832
50210,6/21/2020,64134,Y,38.928206,-94.49832
50228,6/26/2020,64134,Y,38.928206,-94.49832
50317,6/18/2020,64134,Y,38.928206,-94.49832
50404,6/22/2020,64134,Y,38.928206,-94.49832
50430,6/11/2020,64134,Y,38.928206,-94.49832
50518,6/12/2020,64134,Y,38.928206,-94.49832
50760,7/4/2020,64134,Y,38.928206,-94.49832
50767,7/20/2020,64134,Y,38.928206,-94.49832
50833,7/9/2020,64134,Y,38.928206,-94.49832
50911,7/17/2020,64134,Y,38.928206,-94.49832
51171,6/2/2020,64134,Y,38.928206,-94.49832
51380,6/15/2020,64134,Y,38.928206,-94.49832
51506,7/4/2020,64134,Y,38.928206,-94.49832
51569,7/4/2020,64134,Y,38.928206,-94.49832
51619,6/27/2020,64134,Y,38.928206,-94.49832
51719,6/1/2020,64134,Y,38.928206,-94.49832
51722,6/24/2020,64134,Y,38.928206,-94.49832
51827,6/15/2020,64134,Y,38.928206,-94.49832
51861,5/30/2020,64134,Y,38.928206,-94.49832
51912,6/10/2020,64134,Y,38.928206,-94.49832
51993,6/20/2020,64134,Y,38.928206,-94.49832
52080,6/27/2020,64134,Y,38.928206,-94.49832
52089,5/28/2020,64134,Y,38.928206,-94.49832
52119,7/9/2020,64134,Y,38.928206,-94.49832
52159,7/11/2020,64134,Y,38.928206,-94.49832
52241,7/12/2020,64134,Y,38.928206,-94.49832
52346,6/20/2020,64134,Y,38.928206,-94.49832
52529,7/5/2020,64134,Y,38.928206,-94.49832
52585,6/9/2020,64134,Y,38.928206,-94.49832
52622,7/4/2020,64134,Y,38.928206,-94.49832
52738,6/10/2020,64134,Y,38.928206,-94.49832
52764,7/18/2020,64134,Y,38.928206,-94.49832
52772,6/11/2020,64134,Y,38.928206,-94.49832
52801,7/14/2020,64134,Y,38.928206,-94.49832
52823,5/27/2020,64134,Y,38.928206,-94.49832
52926,6/12/2020,64134,Y,38.928206,-94.49832
53312,7/8/2020,64134,Y,38.928206,-94.49832
53395,7/15/2020,64134,Y,38.928206,-94.49832
53529,6/8/2020,64134,Y,38.928206,-94.49832
53776,6/5/2020,64134,Y,38.928206,-94.49832
53778,5/25/2020,64134,Y,38.928206,-94.49832
53798,7/20/2020,64134,Y,38.928206,-94.49832
53997,7/15/2020,64134,Y,38.928206,-94.49832
54383,8/31/2020,64134,Y,38.928206,-94.49832
54637,9/6/2020,64134,Y,38.928206,-94.49832
54656,9/4/2020,64134,Y,38.928206,-94.49832
54663,9/7/2020,64134,Y,38.928206,-94.49832
54729,8/2/2020,64134,Y,38.928206,-94.49832
54924,8/22/2020,64134,Y,38.928206,-94.49832
54928,8/9/2020,64134,Y,38.928206,-94.49832
55630,9/12/2020,64134,Y,38.928206,-94.49832
55721,8/11/2020,64134,Y,38.928206,-94.49832
55981,9/9/2020,64134,Y,38.928206,-94.49832
56169,9/19/2020,64134,Y,38.928206,-94.49832
56232,9/9/2020,64134,Y,38.928206,-94.49832
56377,8/31/2020,64134,Y,38.928206,-94.49832
56410,9/19/2020,64134,Y,38.928206,-94.49832
56470,9/24/2020,64134,Y,38.928206,-94.49832
56670,8/2/2020,64134,Y,38.928206,-94.49832
56811,9/8/2020,64134,Y,38.928206,-94.49832
56905,7/26/2020,64134,Y,38.928206,-94.49832
57053,9/8/2020,64134,Y,38.928206,-94.49832
57640,7/24/2020,64134,Y,38.928206,-94.49832
57957,7/24/2020,64134,Y,38.928206,-94.49832
58014,7/24/2020,64134,Y,38.928206,-94.49832
58040,8/23/2020,64134,Y,38.928206,-94.49832
58050,8/16/2020,64134,Y,38.928206,-94.49832
58138,8/20/2020,64134,Y,38.928206,-94.49832
58253,8/28/2020,64134,Y,38.928206,-94.49832
58302,9/19/2020,64134,Y,38.928206,-94.49832
58327,8/28/2020,64134,Y,38.928206,-94.49832
58374,8/9/2020,64134,Y,38.928206,-94.49832
58377,9/24/2020,64134,Y,38.928206,-94.49832
58394,8/31/2020,64134,Y,38.928206,-94.49832
58536,8/2/2020,64134,Y,38.928206,-94.49832
58591,8/14/2020,64134,Y,38.928206,-94.49832
58620,8/27/2020,64134,Y,38.928206,-94.49832
59069,7/29/2020,64134,Y,38.928206,-94.49832
59109,9/13/2020,64134,Y,38.928206,-94.49832
59468,9/7/2020,64134,Y,38.928206,-94.49832
59486,8/1/2020,64134,Y,38.928206,-94.49832
59643,9/12/2020,64134,Y,38.928206,-94.49832
60240,8/2/2020,64134,Y,38.928206,-94.49832
60803,8/11/2020,64134,Y,38.928206,-94.49832
60913,9/8/2020,64134,Y,38.928206,-94.49832
61043,8/14/2020,64134,Y,38.928206,-94.49832
61135,7/25/2020,64134,Y,38.928206,-94.49832
61329,8/23/2020,64134,Y,38.928206,-94.49832
61631,9/19/2020,64134,Y,38.928206,-94.49832
61804,9/24/2020,64134,Y,38.928206,-94.49832
61945,9/19/2020,64134,Y,38.928206,-94.49832
62057,8/2/2020,64134,Y,38.928206,-94.49832
62648,8/31/2020,64134,Y,38.928206,-94.49832
62750,8/27/2020,64134,Y,38.928206,-94.49832
62792,9/13/2020,64134,Y,38.928206,-94.49832
63052,9/7/2020,64134,Y,38.928206,-94.49832
63078,9/24/2020,64134,Y,38.928206,-94.49832
63137,8/20/2020,64134,Y,38.928206,-94.49832
63336,9/24/2020,64134,Y,38.928206,-94.49832
63673,8/29/2020,64134,Y,38.928206,-94.49832
63735,7/29/2020,64134,Y,38.928206,-94.49832
63800,9/12/2020,64134,Y,38.928206,-94.49832
64616,8/11/2020,64134,Y,38.928206,-94.49832
64659,7/25/2020,64134,Y,38.928206,-94.49832
65077,8/17/2020,64134,Y,38.928206,-94.49832
65308,8/7/2020,64134,Y,38.928206,-94.49832
65544,8/29/2020,64134,Y,38.928206,-94.49832
66291,9/8/2020,64134,Y,38.928206,-94.49832
66329,9/7/2020,64134,Y,38.928206,-94.49832
66494,8/19/2020,64134,Y,38.928206,-94.49832
66607,9/19/2020,64134,Y,38.928206,-94.49832
66818,9/19/2020,64134,Y,38.928206,-94.49832
67133,8/16/2020,64134,Y,38.928206,-94.49832
68063,9/4/2020,64134,Y,38.928206,-94.49832
68138,9/24/2020,64134,Y,38.928206,-94.49832
68170,8/2/2020,64134,Y,38.928206,-94.49832
68819,8/7/2020,64134,Y,38.928206,-94.49832
69094,9/6/2020,64134,Y,38.928206,-94.49832
69319,9/17/2020,64134,Y,38.928206,-94.49832
69487,8/19/2020,64134,Y,38.928206,-94.49832
69821,9/19/2020,64134,Y,38.928206,-94.49832
70108,9/19/2020,64134,Y,38.928206,-94.49832
70447,9/21/2020,64134,Y,38.928206,-94.49832
70584,8/28/2020,64134,Y,38.928206,-94.49832
71057,7/24/2020,64134,Y,38.928206,-94.49832
71326,9/8/2020,64134,Y,38.928206,-94.49832
71366,8/1/2020,64134,Y,38.928206,-94.49832
71375,8/17/2020,64134,Y,38.928206,-94.49832
71462,10/13/2020,64134,Y,38.928206,-94.49832
71471,10/5/2020,64134,Y,38.928206,-94.49832
71645,11/1/2020,64134,Y,38.928206,-94.49832
71677,11/8/2020,64134,Y,38.928206,-94.49832
71719,10/30/2020,64134,Y,38.928206,-94.49832
71810,9/26/2020,64134,Y,38.928206,-94.49832
71899,9/28/2020,64134,Y,38.928206,-94.49832
72240,11/1/2020,64134,Y,38.928206,-94.49832
72380,10/23/2020,64134,Y,38.928206,-94.49832
72411,9/26/2020,64134,Y,38.928206,-94.49832
72758,11/2/2020,64134,Y,38.928206,-94.49832
73131,10/26/2020,64134,Y,38.928206,-94.49832
73133,11/12/2020,64134,Y,38.928206,-94.49832
73243,10/30/2020,64134,Y,38.928206,-94.49832
73530,10/4/2020,64134,Y,38.928206,-94.49832
73730,10/12/2020,64134,Y,38.928206,-94.49832
74484,10/12/2020,64134,Y,38.928206,-94.49832
74495,9/24/2020,64134,Y,38.928206,-94.49832
74516,10/23/2020,64134,Y,38.928206,-94.49832
74696,11/2/2020,64134,Y,38.928206,-94.49832
74752,10/7/2020,64134,Y,38.928206,-94.49832
74858,10/26/2020,64134,Y,38.928206,-94.49832
74903,9/24/2020,64134,Y,38.928206,-94.49832
75182,9/26/2020,64134,Y,38.928206,-94.49832
75496,10/5/2020,64134,Y,38.928206,-94.49832
75522,11/2/2020,64134,Y,38.928206,-94.49832
75642,10/9/2020,64134,Y,38.928206,-94.49832
75908,9/26/2020,64134,Y,38.928206,-94.49832
76120,9/28/2020,64134,Y,38.928206,-94.49832
76140,10/4/2020,64134,Y,38.928206,-94.49832
76307,10/23/2020,64134,Y,38.928206,-94.49832
76517,11/1/2020,64134,Y,38.928206,-94.49832
76728,11/1/2020,64134,Y,38.928206,-94.49832
76949,10/23/2020,64134,Y,38.928206,-94.49832
77125,11/2/2020,64134,Y,38.928206,-94.49832
77405,10/30/2020,64134,Y,38.928206,-94.49832
77490,9/29/2020,64134,Y,38.928206,-94.49832
